time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,city
2021-11-20,22.0,16.9,29.8,0.0,,,6.7,,1013.8,,Antananarivo
2021-11-21,21.8,15.3,30.1,0.4,,,5.4,,1013.9,,Antananarivo
2021-11-22,22.8,18.0,29.1,0.1,,,10.7,,1015.0,,Antananarivo
2021-11-23,22.5,16.5,30.7,0.1,,,6.7,,1014.3,,Antananarivo
2021-11-24,22.2,17.3,30.9,5.9,,,8.1,,1012.4,,Antananarivo
2021-11-25,20.9,16.8,29.1,11.6,,,5.6,,1013.9,,Antananarivo
2021-11-26,20.1,17.5,24.6,3.7,,,10.3,,1016.7,,Antananarivo
2021-11-27,19.7,16.5,26.1,19.1,,,5.6,,1016.4,,Antananarivo
2021-11-28,19.5,16.9,23.8,1.0,,,12.7,,1016.7,,Antananarivo
2021-11-29,19.8,16.3,26.5,4.2,,,7.0,,1016.7,,Antananarivo
2021-11-30,20.2,16.6,27.2,15.4,,,5.8,,1016.6,,Antananarivo
2021-12-01,20.9,16.9,26.8,0.7,,,8.5,,1017.3,,Antananarivo
2021-12-02,19.2,15.5,24.4,0.5,,,14.7,,1018.9,,Antananarivo
2021-12-03,19.1,13.4,25.4,0.0,,,12.7,,1020.1,,Antananarivo
2021-12-04,19.9,14.8,25.3,2.5,,,11.6,,1020.0,,Antananarivo
2021-12-05,20.2,13.8,27.4,0.0,,,9.5,,1020.0,,Antananarivo
2021-12-06,20.3,14.0,27.2,0.0,,,10.7,,1019.9,,Antananarivo
2021-12-07,20.0,14.0,26.9,0.0,,,12.0,,1020.0,,Antananarivo
2021-12-08,19.6,12.9,25.7,0.0,,,10.9,,1018.7,,Antananarivo
2021-12-09,20.0,13.6,26.3,0.0,,,9.7,,1018.1,,Antananarivo
2021-12-10,20.6,15.2,27.7,0.0,,,8.3,,1017.2,,Antananarivo
2021-12-11,20.3,15.4,26.5,0.0,,,10.8,,1018.1,,Antananarivo
2021-12-12,20.1,14.8,26.0,0.0,,,12.8,,1019.3,,Antananarivo
2021-12-13,19.7,14.7,26.5,2.6,,,12.7,,1018.4,,Antananarivo
2021-12-14,20.4,16.2,26.5,1.8,,,12.3,,1016.9,,Antananarivo
2021-12-15,20.8,15.7,27.2,0.0,,,11.7,,1016.5,,Antananarivo
2021-12-16,20.3,17.0,27.7,4.2,,,10.1,,1017.5,,Antananarivo
2021-12-17,20.8,14.6,27.5,0.4,,,4.6,,1016.3,,Antananarivo
2021-12-18,21.6,16.5,28.8,0.4,,,9.0,,1014.2,,Antananarivo
2021-12-19,22.5,16.9,29.4,1.0,,,8.6,,1013.3,,Antananarivo
2021-12-20,21.6,18.1,28.9,14.1,,,6.5,,1015.3,,Antananarivo
2021-12-21,21.2,17.9,28.4,29.6,,,4.3,,1016.4,,Antananarivo
2021-12-22,21.4,17.3,27.6,4.9,,,8.6,,1014.8,,Antananarivo
2021-12-23,22.1,17.0,28.6,0.6,,,11.9,,1014.3,,Antananarivo
2021-12-24,21.8,16.1,28.7,4.4,,,7.2,,1014.9,,Antananarivo
2021-12-25,22.8,17.0,29.7,0.1,,,6.5,,1015.0,,Antananarivo
2021-12-26,21.4,16.9,28.0,25.2,,,6.3,,1016.3,,Antananarivo
2021-12-27,20.8,17.8,27.2,25.3,,,6.0,,1016.7,,Antananarivo
2021-12-28,20.5,17.7,26.6,34.1,,,3.7,,1016.0,,Antananarivo
2021-12-29,20.9,17.3,27.1,17.7,,,8.2,,1014.8,,Antananarivo
2021-12-30,21.2,15.9,27.2,7.1,,,5.4,,1014.7,,Antananarivo
2021-12-31,20.9,17.7,27.2,21.6,,,5.0,,1014.8,,Antananarivo
2022-01-01,20.2,17.1,25.1,13.0,,,4.4,,1015.0,,Antananarivo
2022-01-02,20.7,17.0,27.7,20.1,,,4.8,,1013.8,,Antananarivo
2022-01-03,20.6,17.0,27.3,23.6,,,4.7,,1013.8,,Antananarivo
2022-01-04,20.5,17.2,26.0,12.4,,,5.6,,1015.1,,Antananarivo
2022-01-05,20.8,17.7,26.3,20.2,,,4.6,,1015.8,,Antananarivo
2022-01-06,19.7,17.0,23.3,18.2,,,5.9,,1014.6,,Antananarivo
2022-01-07,20.2,16.9,26.2,13.8,,,6.4,,1014.0,,Antananarivo
2022-01-08,20.4,15.8,26.5,10.2,,,9.3,,1014.7,,Antananarivo
2022-01-09,20.1,16.9,24.9,11.1,,,9.7,,1014.1,,Antananarivo
2022-01-10,20.0,16.3,25.0,14.7,,,8.7,,1013.6,,Antananarivo
2022-01-11,20.3,16.8,26.0,16.3,,,4.3,,1013.5,,Antananarivo
2022-01-12,19.8,16.7,26.0,13.9,,,7.2,,1014.6,,Antananarivo
2022-01-13,20.5,17.1,25.8,11.6,,,12.9,,1013.7,,Antananarivo
2022-01-14,20.0,16.4,24.9,17.0,,,11.6,,1012.9,,Antananarivo
2022-01-15,19.6,16.9,25.6,28.5,,,6.1,,1011.0,,Antananarivo
2022-01-16,20.2,17.5,25.8,11.0,,,8.7,,1010.8,,Antananarivo
2022-01-17,20.0,16.3,26.2,19.8,,,8.8,,1011.6,,Antananarivo
2022-01-18,19.1,17.1,22.4,24.4,,,7.1,,1012.6,,Antananarivo
2022-01-19,19.8,17.5,24.9,17.4,,,8.4,,1012.1,,Antananarivo
2022-01-20,18.6,16.5,21.3,22.8,,,8.6,,1010.3,,Antananarivo
2022-01-21,19.1,15.3,24.8,0.6,,,13.5,,1011.5,,Antananarivo
2022-01-22,19.1,16.2,22.4,8.3,,,18.2,,1010.9,,Antananarivo
2022-01-23,19.8,18.1,22.0,15.4,,,26.2,,1010.2,,Antananarivo
2022-01-24,20.0,17.6,24.1,7.7,,,19.3,,1013.8,,Antananarivo
2022-01-25,18.5,16.5,21.6,5.6,,,9.9,,1016.3,,Antananarivo
2022-01-26,18.7,15.4,23.9,0.3,,,11.1,,1016.0,,Antananarivo
2022-01-27,19.5,13.9,26.5,0.4,,,10.7,,1014.3,,Antananarivo
2022-01-28,19.9,15.7,25.5,0.0,,,6.9,,1013.5,,Antananarivo
2022-01-29,20.5,14.9,26.8,0.0,,,4.6,,1014.3,,Antananarivo
2022-01-30,21.3,17.2,27.6,0.0,,,6.2,,1013.9,,Antananarivo
2022-01-31,20.3,14.5,26.6,0.0,,,10.4,,1013.9,,Antananarivo
2022-02-01,20.7,16.3,26.1,0.2,,,14.2,,1013.2,,Antananarivo
2022-02-02,20.2,13.9,27.6,0.1,,,10.5,,1013.0,,Antananarivo
2022-02-03,20.7,15.5,27.7,0.9,,,7.2,,1012.3,,Antananarivo
2022-02-04,20.3,15.3,26.0,19.0,,,11.0,,1009.0,,Antananarivo
2022-02-05,19.4,16.9,23.2,5.8,,,23.2,,1003.1,,Antananarivo
2022-02-06,20.2,18.0,25.4,14.4,,,20.7,,1006.2,,Antananarivo
2022-02-07,20.8,16.4,26.4,0.0,,,11.7,,1011.7,,Antananarivo
2022-02-08,20.9,16.4,26.8,0.7,,,9.1,,1012.6,,Antananarivo
2022-02-09,20.6,15.8,27.4,18.0,,,5.1,,1012.0,,Antananarivo
2022-02-10,22.0,18.1,27.7,1.0,,,7.7,,1011.3,,Antananarivo
2022-02-11,21.5,16.8,27.1,0.7,,,9.6,,1012.2,,Antananarivo
2022-02-12,20.9,16.7,26.5,1.9,,,11.9,,1012.6,,Antananarivo
2022-02-13,19.6,14.3,26.5,14.7,,,6.1,,1012.0,,Antananarivo
2022-02-14,20.4,15.4,26.0,0.9,,,11.9,,1012.6,,Antananarivo
2022-02-15,20.2,16.2,25.5,0.7,,,16.1,,1013.7,,Antananarivo
2022-02-16,20.3,18.1,24.5,2.8,,,21.1,,1013.4,,Antananarivo
2022-02-17,20.2,16.0,25.9,4.8,,,14.9,,1012.6,,Antananarivo
2022-02-18,20.1,15.6,26.6,0.1,,,12.6,,1012.2,,Antananarivo
2022-02-19,19.4,13.1,26.0,0.0,,,12.1,,1012.5,,Antananarivo
2022-02-20,20.3,14.0,28.1,0.0,,,11.1,,1011.7,,Antananarivo
2022-02-21,20.7,15.0,26.9,2.1,,,16.2,,1008.3,,Antananarivo
2022-02-22,19.2,16.9,21.5,10.5,,,22.8,,1002.9,,Antananarivo
2022-02-23,20.7,18.5,25.3,10.7,,,21.0,,1007.4,,Antananarivo
2022-02-24,20.9,17.5,26.1,15.5,,,8.8,,1013.3,,Antananarivo
2022-02-25,20.7,17.7,26.1,10.8,,,4.8,,1013.6,,Antananarivo
2022-02-26,20.4,17.4,25.3,27.0,,,4.1,,1012.2,,Antananarivo
2022-02-27,20.4,18.0,25.3,51.5,,,8.2,,1012.0,,Antananarivo
2022-02-28,20.1,16.3,26.0,15.9,,,6.4,,1012.1,,Antananarivo
2022-03-01,20.0,16.6,26.2,23.0,,,4.7,,1011.4,,Antananarivo
2022-03-02,19.5,16.3,25.2,19.6,,,3.4,,1010.9,,Antananarivo
2022-03-03,20.4,17.7,26.2,25.3,,,4.0,,1011.4,,Antananarivo
2022-03-04,21.0,16.4,26.3,2.1,,,8.9,,1012.2,,Antananarivo
2022-03-05,20.5,15.4,26.8,2.2,,,12.5,,1013.2,,Antananarivo
2022-03-06,20.6,17.1,25.3,0.4,,,16.0,,1012.6,,Antananarivo
2022-03-07,20.4,16.2,25.4,0.3,,,15.5,,1012.5,,Antananarivo
2022-03-08,20.4,16.8,24.5,1.0,,,19.2,,1011.4,,Antananarivo
2022-03-09,20.9,18.8,25.8,11.9,,,14.9,,1011.5,,Antananarivo
2022-03-10,21.2,18.4,26.8,7.9,,,10.3,,1012.8,,Antananarivo
2022-03-11,20.5,17.8,25.9,4.1,,,10.3,,1013.8,,Antananarivo
2022-03-12,20.2,17.0,25.3,0.5,,,13.1,,1013.4,,Antananarivo
2022-03-13,19.5,15.1,24.6,0.3,,,13.7,,1013.5,,Antananarivo
2022-03-14,20.3,16.8,25.1,2.5,,,13.8,,1013.9,,Antananarivo
2022-03-15,19.8,15.6,25.4,14.1,,,7.7,,1013.1,,Antananarivo
2022-03-16,20.4,17.6,26.3,16.2,,,7.0,,1012.3,,Antananarivo
2022-03-17,20.8,18.4,25.6,17.0,,,7.8,,1013.6,,Antananarivo
2022-03-18,20.8,17.6,26.2,17.3,,,6.5,,1013.7,,Antananarivo
2022-03-19,20.1,17.5,25.6,12.2,,,6.5,,1013.5,,Antananarivo
2022-03-20,18.8,16.5,22.7,0.1,,,15.6,,1014.7,,Antananarivo
2022-03-21,18.4,15.5,22.1,1.0,,,12.9,,1016.4,,Antananarivo
2022-03-22,19.1,15.9,23.9,0.5,,,10.7,,1017.1,,Antananarivo
2022-03-23,19.9,15.7,25.3,7.6,,,8.3,,1017.4,,Antananarivo
2022-03-24,20.0,15.9,26.0,17.2,,,5.3,,1015.7,,Antananarivo
2022-03-25,20.1,16.5,26.7,1.3,,,5.3,,1014.1,,Antananarivo
2022-03-26,20.5,15.6,26.9,2.9,,,5.9,,1013.9,,Antananarivo
2022-03-27,20.5,16.9,26.1,1.8,,,5.1,,1015.2,,Antananarivo
2022-03-28,19.7,15.9,25.4,14.7,,,4.6,,1014.7,,Antananarivo
2022-03-29,19.2,16.5,23.2,1.1,,,12.1,,1015.4,,Antananarivo
2022-03-30,18.8,15.7,24.2,0.4,,,18.3,,1017.2,,Antananarivo
2022-03-31,18.4,14.5,22.7,0.4,,,21.5,,1017.8,,Antananarivo
2022-04-01,17.5,12.8,23.8,0.1,,,14.0,,1018.5,,Antananarivo
2022-04-02,17.6,11.6,24.2,0.0,,,8.0,,1017.0,,Antananarivo
2022-04-03,18.5,12.2,25.9,0.1,,,5.7,,1015.3,,Antananarivo
2022-04-04,18.7,12.6,25.6,0.2,,,5.8,,1014.6,,Antananarivo
2022-04-05,18.7,15.0,25.3,2.8,,,5.0,,1016.4,,Antananarivo
2022-04-06,19.3,14.9,25.2,2.4,,,6.1,,1016.6,,Antananarivo
2022-04-07,19.5,15.6,25.8,11.5,,,5.4,,1016.9,,Antananarivo
2022-04-08,19.7,16.0,24.9,6.2,,,7.3,,1017.0,,Antananarivo
2022-04-09,19.6,16.3,24.2,0.0,,,12.3,,1016.8,,Antananarivo
2022-04-10,18.5,14.5,23.9,0.0,,,15.6,,1018.0,,Antananarivo
2022-04-11,17.5,13.4,22.9,0.3,,,18.2,,1019.1,,Antananarivo
2022-04-12,17.3,12.9,22.5,0.0,,,17.0,,1018.3,,Antananarivo
2022-04-13,18.2,14.8,22.7,1.3,,,15.5,,1017.0,,Antananarivo
2022-04-14,19.6,17.2,24.1,0.7,,,15.5,,1017.3,,Antananarivo
2022-04-15,20.1,17.4,25.3,0.3,,,15.6,,1018.4,,Antananarivo
2022-04-16,20.2,17.9,24.3,0.6,,,14.1,,1017.8,,Antananarivo
2022-04-17,19.5,16.1,24.7,0.1,,,12.2,,1016.7,,Antananarivo
2022-04-18,19.8,16.1,25.4,0.0,,,8.8,,1015.9,,Antananarivo
2022-04-19,20.2,16.2,25.8,0.0,,,8.8,,1016.9,,Antananarivo
2022-04-20,19.7,14.4,25.0,0.2,,,11.8,,1016.4,,Antananarivo
2022-04-21,20.2,17.7,24.1,0.9,,,17.4,,1016.2,,Antananarivo
2022-04-22,19.5,17.6,24.0,3.2,,,13.4,,1016.8,,Antananarivo
2022-04-23,19.4,17.6,23.3,3.3,,,12.5,,1017.4,,Antananarivo
2022-04-24,18.8,15.3,23.4,1.8,,,14.4,,1017.5,,Antananarivo
2022-04-25,17.5,14.5,22.1,0.6,,,11.9,,1017.4,,Antananarivo
2022-04-26,17.9,12.0,23.7,0.0,,,7.6,,1015.8,,Antananarivo
2022-04-27,19.7,16.3,25.6,0.1,,,12.1,,1012.8,,Antananarivo
2022-04-28,18.3,14.7,23.9,0.0,,,10.0,,1014.5,,Antananarivo
2022-04-29,17.1,12.7,23.1,0.0,,,10.6,,1017.3,,Antananarivo
2022-04-30,18.3,14.0,24.6,0.4,,,5.1,,1017.0,,Antananarivo
2022-05-01,18.4,13.1,24.8,0.0,,,6.5,,1017.5,,Antananarivo
2022-05-02,19.2,16.4,23.6,0.2,,,9.3,,1017.5,,Antananarivo
2022-05-03,18.5,15.9,23.2,0.1,,,11.9,,1019.5,,Antananarivo
2022-05-04,17.9,15.6,22.2,0.6,,,14.1,,1021.5,,Antananarivo
2022-05-05,17.3,12.7,22.3,0.0,,,12.5,,1021.6,,Antananarivo
2022-05-06,18.6,16.3,22.4,0.9,,,13.1,,1019.5,,Antananarivo
2022-05-07,19.5,17.0,23.6,0.9,,,9.0,,1017.9,,Antananarivo
2022-05-08,19.5,16.5,24.5,0.1,,,5.0,,1017.6,,Antananarivo
2022-05-09,19.3,15.7,25.0,0.0,,,5.1,,1016.1,,Antananarivo
2022-05-10,17.3,12.5,23.7,0.0,,,10.9,,1015.3,,Antananarivo
2022-05-11,15.7,8.1,23.4,0.0,,,6.7,,1016.2,,Antananarivo
2022-05-12,16.9,11.4,22.9,0.0,,,8.8,,1019.3,,Antananarivo
2022-05-13,16.9,13.4,22.7,0.0,,,8.9,,1020.3,,Antananarivo
2022-05-14,16.7,13.7,21.7,0.1,,,8.2,,1021.0,,Antananarivo
2022-05-15,16.9,12.9,22.6,0.0,,,10.9,,1022.0,,Antananarivo
2022-05-16,16.0,11.3,21.7,0.0,,,11.8,,1022.8,,Antananarivo
2022-05-17,16.4,13.6,20.5,0.2,,,17.7,,1021.8,,Antananarivo
2022-05-18,15.8,12.7,21.0,0.0,,,15.2,,1021.8,,Antananarivo
2022-05-19,16.3,13.4,20.5,0.0,,,13.2,,1021.8,,Antananarivo
2022-05-20,15.3,9.8,20.6,0.0,,,12.1,,1022.1,,Antananarivo
2022-05-21,16.9,12.4,22.9,0.0,,,12.1,,1021.5,,Antananarivo
2022-05-22,15.8,10.4,22.4,0.0,,,8.5,,1020.4,,Antananarivo
2022-05-23,17.1,13.6,21.6,0.0,,,8.4,,1018.6,,Antananarivo
2022-05-24,16.5,10.8,23.4,0.0,,,6.4,,1018.7,,Antananarivo
2022-05-25,17.4,12.7,24.1,0.0,,,4.6,,1019.4,,Antananarivo
2022-05-28,17.0,13.8,22.1,0.0,,,13.6,,1019.9,,Antananarivo
2022-05-29,15.8,13.0,19.7,0.0,,,14.7,,1022.0,,Antananarivo
2022-05-30,15.3,12.5,20.2,0.0,,,10.8,,1022.4,,Antananarivo
2022-05-31,14.2,9.0,19.6,0.0,,,10.0,,1020.8,,Antananarivo
2022-06-01,14.8,10.1,21.4,0.0,,,5.9,,1019.1,,Antananarivo
2022-06-02,13.7,7.7,21.1,0.0,,,11.3,,1020.7,,Antananarivo
2022-06-03,14.5,10.0,19.3,0.0,,,17.1,,1022.8,,Antananarivo
2022-06-04,15.2,11.7,20.2,0.0,,,17.5,,1022.8,,Antananarivo
2022-06-05,15.0,12.6,18.6,0.2,,,12.7,,1021.0,,Antananarivo
2022-06-06,15.5,12.1,19.7,0.8,,,14.0,,1020.3,,Antananarivo
2022-06-07,15.9,12.6,21.0,0.0,,,16.3,,1021.2,,Antananarivo
2022-06-08,15.5,11.7,20.9,0.0,,,12.3,,1020.5,,Antananarivo
2022-06-09,15.4,12.6,19.7,0.9,,,12.8,,1020.8,,Antananarivo
2022-06-10,15.3,10.8,20.6,0.0,,,11.0,,1021.8,,Antananarivo
2022-06-11,15.0,11.4,20.3,0.2,,,11.8,,1022.2,,Antananarivo
2022-06-12,14.3,10.0,18.8,0.3,,,16.1,,1022.8,,Antananarivo
2022-06-13,13.8,8.7,18.7,0.9,,,15.0,,1022.1,,Antananarivo
2022-06-14,15.3,10.0,20.8,1.7,,,9.0,,1020.6,,Antananarivo
2022-06-15,16.5,13.8,21.8,1.6,,,5.9,,1019.9,,Antananarivo
2022-06-16,16.5,12.1,21.9,2.5,,,7.2,,1018.1,,Antananarivo
2022-06-17,15.0,8.9,21.6,0.0,,,7.5,,1018.1,,Antananarivo
2022-06-18,16.4,13.9,21.2,0.0,,,6.4,,1018.4,,Antananarivo
2022-06-19,15.7,12.5,20.2,0.0,,,11.0,,1021.2,,Antananarivo
2022-06-20,15.6,12.6,21.4,0.0,,,13.0,,1023.1,,Antananarivo
2022-06-21,13.8,10.0,18.7,0.0,,,13.0,,1021.3,,Antananarivo
2022-06-22,13.1,9.5,17.5,0.0,,,13.6,,1021.2,,Antananarivo
2022-06-23,12.8,7.8,16.8,0.3,,,17.5,,1023.0,,Antananarivo
2022-06-24,12.9,8.8,16.4,0.0,,,16.7,,1024.7,,Antananarivo
2022-06-25,11.9,7.2,17.4,0.5,,,11.2,,1023.9,,Antananarivo
2022-06-26,12.7,7.5,18.7,0.0,,,12.0,,1024.2,,Antananarivo
2022-06-27,14.4,10.5,19.5,0.0,,,18.0,,1025.2,,Antananarivo
2022-06-28,12.1,9.2,15.9,0.0,,,27.8,,1026.3,,Antananarivo
2022-06-29,12.5,9.5,16.8,0.0,,,21.8,,1025.6,,Antananarivo
2022-06-30,13.7,10.8,17.5,0.0,,,15.5,,1025.2,,Antananarivo
2022-07-01,13.4,10.8,17.7,0.0,,,19.3,,1025.7,,Antananarivo
2022-07-02,12.7,10.0,17.4,0.0,,,22.4,,1026.0,,Antananarivo
2022-07-03,12.9,9.7,16.2,0.0,,,19.6,,1026.8,,Antananarivo
2022-07-04,13.6,9.3,18.8,0.0,,,14.9,,1025.3,,Antananarivo
2022-07-05,14.7,11.0,19.2,0.7,,,14.7,,1023.4,,Antananarivo
2022-07-06,13.1,6.7,20.6,0.0,,,9.2,,1024.1,,Antananarivo
2022-07-07,13.2,8.9,17.8,0.0,,,12.5,,1025.4,,Antananarivo
2022-07-08,14.2,11.3,18.5,0.0,,,18.3,,1026.5,,Antananarivo
2022-07-09,13.5,10.5,17.3,0.2,,,20.6,,1026.4,,Antananarivo
2022-07-10,13.4,10.9,17.2,0.0,,,21.2,,1025.8,,Antananarivo
2022-07-11,13.2,9.6,18.1,0.0,,,18.0,,1026.0,,Antananarivo
2022-07-12,13.9,11.3,18.7,0.0,,,13.2,,1027.0,,Antananarivo
2022-07-13,14.1,10.6,19.4,0.3,,,12.9,,1025.1,,Antananarivo
2022-07-14,15.0,10.9,21.4,0.0,,,9.9,,1021.7,,Antananarivo
2022-07-15,14.1,8.9,19.6,0.0,,,11.1,,1021.7,,Antananarivo
2022-07-16,13.7,9.4,17.8,0.2,,,13.0,,1023.2,,Antananarivo
2022-07-17,13.6,10.6,17.6,0.0,,,19.9,,1025.2,,Antananarivo
2022-07-18,13.6,10.8,17.8,0.1,,,20.9,,1026.0,,Antananarivo
2022-07-19,13.6,10.7,18.0,0.2,,,21.4,,1026.5,,Antananarivo
2022-07-20,13.4,10.8,17.0,0.2,,,18.0,,1026.2,,Antananarivo
2022-07-21,13.0,10.3,16.4,0.1,,,15.9,,1025.6,,Antananarivo
2022-07-22,12.7,9.0,17.6,0.0,,,12.7,,1024.9,,Antananarivo
2022-07-23,13.6,10.3,18.1,0.3,,,12.6,,1023.7,,Antananarivo
2022-07-24,14.3,11.4,19.2,0.0,,,9.2,,1021.9,,Antananarivo
2022-07-25,14.2,8.8,19.7,0.0,,,9.4,,1021.5,,Antananarivo
2022-07-26,14.9,10.2,20.8,0.0,,,8.1,,1020.5,,Antananarivo
2022-07-27,14.9,10.0,20.1,0.0,,,8.2,,1018.9,,Antananarivo
2022-07-28,14.2,7.5,22.5,0.0,,,8.4,,1020.1,,Antananarivo
2022-07-29,14.7,12.7,17.7,0.0,,,13.5,,1021.7,,Antananarivo
2022-07-30,15.1,12.5,19.6,0.1,,,12.0,,1022.1,,Antananarivo
2022-07-31,14.7,9.3,20.4,0.0,,,9.9,,1021.9,,Antananarivo
2022-08-01,15.2,10.2,21.5,0.0,,,10.2,,1022.6,,Antananarivo
2022-08-02,14.9,10.6,20.5,0.0,,,15.6,,1023.0,,Antananarivo
2022-08-03,14.5,10.9,19.6,0.2,,,12.7,,1023.1,,Antananarivo
2022-08-04,14.7,11.3,20.0,0.0,,,11.7,,1023.2,,Antananarivo
2022-08-05,14.3,8.2,21.1,0.0,,,10.0,,1022.6,,Antananarivo
2022-08-06,14.3,8.4,22.6,0.0,,,6.9,,1020.6,,Antananarivo
2022-08-07,13.9,7.8,21.2,0.0,,,9.4,,1020.9,,Antananarivo
2022-08-08,13.2,6.6,20.0,0.0,,,12.1,,1023.0,,Antananarivo
2022-08-09,13.4,8.9,17.6,0.0,,,16.2,,1024.2,,Antananarivo
2022-08-10,13.4,8.9,19.0,0.7,,,16.4,,1024.2,,Antananarivo
2022-08-11,13.0,9.7,17.4,0.0,,,18.3,,1024.7,,Antananarivo
2022-08-12,13.8,10.4,18.6,0.0,,,16.1,,1023.7,,Antananarivo
2022-08-13,13.5,8.0,19.8,0.0,,,13.1,,1022.9,,Antananarivo
2022-08-14,14.1,8.5,20.0,0.0,,,11.4,,1021.5,,Antananarivo
2022-08-15,14.7,7.8,21.8,0.0,,,8.5,,1020.2,,Antananarivo
2022-08-16,16.9,11.4,25.3,0.0,,,5.1,,1019.5,,Antananarivo
2022-08-17,16.8,11.1,23.1,0.0,,,10.5,,1019.9,,Antananarivo
2022-08-18,16.6,10.5,24.2,0.0,,,7.7,,1020.1,,Antananarivo
2022-08-19,15.1,8.7,23.3,0.0,,,8.5,,1020.5,,Antananarivo
2022-08-20,15.5,9.0,23.4,0.0,,,5.9,,1020.9,,Antananarivo
2022-08-21,16.3,9.0,25.5,0.0,,,9.4,,1021.2,,Antananarivo
2022-08-22,15.3,10.7,20.3,0.0,,,17.9,,1023.0,,Antananarivo
2022-08-23,14.4,8.0,21.7,0.0,,,13.5,,1024.8,,Antananarivo
2022-08-24,14.1,9.8,19.7,0.3,,,16.8,,1024.9,,Antananarivo
2022-08-25,13.7,10.0,19.7,0.0,,,15.3,,1023.4,,Antananarivo
2022-08-26,13.6,8.6,18.9,0.1,,,14.5,,1022.6,,Antananarivo
2022-08-27,13.7,9.2,19.4,0.0,,,14.3,,1022.3,,Antananarivo
2022-08-28,14.3,9.8,20.2,0.0,,,10.1,,1021.0,,Antananarivo
2022-08-29,16.2,8.7,24.9,0.0,,,7.7,,1020.1,,Antananarivo
2022-08-30,18.2,13.1,25.5,0.0,,,4.3,,1019.4,,Antananarivo
2022-08-31,18.6,13.5,26.0,0.0,,,7.2,,1017.0,,Antananarivo
2022-09-01,15.0,10.0,22.2,0.0,,,13.0,,1018.6,,Antananarivo
2022-09-02,14.7,9.4,22.3,0.0,,,14.9,,1021.9,,Antananarivo
2022-09-03,15.6,11.9,22.7,0.0,,,13.2,,1021.7,,Antananarivo
2022-09-04,14.9,11.2,21.3,0.0,,,13.6,,1022.5,,Antananarivo
2022-09-05,14.5,10.9,18.8,0.1,,,14.6,,1023.9,,Antananarivo
2022-09-06,15.2,12.3,20.6,0.7,,,12.5,,1023.7,,Antananarivo
2022-09-07,15.4,8.6,22.2,0.0,,,11.1,,1021.7,,Antananarivo
2022-09-08,15.4,11.1,21.9,0.0,,,13.7,,1021.6,,Antananarivo
2022-09-09,15.3,11.1,22.6,0.0,,,13.2,,1021.8,,Antananarivo
2022-09-10,15.4,8.7,22.0,0.0,,,10.8,,1021.8,,Antananarivo
2022-09-11,16.6,11.6,22.9,0.0,,,11.1,,1020.7,,Antananarivo
2022-09-12,15.4,10.2,22.1,0.0,,,11.4,,1020.2,,Antananarivo
2022-09-13,15.5,6.9,25.3,0.0,,,7.8,,1019.8,,Antananarivo
2022-09-14,15.6,10.9,22.0,0.0,,,14.9,,1023.0,,Antananarivo
2022-09-15,14.2,9.0,19.8,0.0,,,18.4,,1025.4,,Antananarivo
2022-09-16,15.2,10.9,21.1,0.0,,,15.4,,1023.7,,Antananarivo
2022-09-17,14.9,9.3,21.9,0.0,,,13.1,,1021.7,,Antananarivo
2022-09-18,16.2,11.2,22.3,0.0,,,11.4,,1021.8,,Antananarivo
2022-09-19,16.1,12.7,21.7,0.0,,,13.0,,1022.3,,Antananarivo
2022-09-20,15.7,10.8,21.7,0.5,,,14.6,,1021.9,,Antananarivo
2022-09-21,15.7,11.6,20.6,0.0,,,17.4,,1021.8,,Antananarivo
2022-09-22,16.0,11.8,21.4,0.8,,,16.8,,1022.7,,Antananarivo
2022-09-23,15.9,10.3,23.3,0.0,,,13.6,,1022.6,,Antananarivo
2022-09-24,16.7,12.0,24.1,0.0,,,12.7,,1022.3,,Antananarivo
2022-09-25,16.4,11.1,23.1,0.0,,,13.5,,1022.0,,Antananarivo
2022-09-26,16.5,12.4,22.4,0.0,,,15.2,,1023.0,,Antananarivo
2022-09-27,16.0,10.0,23.8,0.0,,,12.2,,1022.6,,Antananarivo
2022-09-28,15.5,10.0,22.7,0.0,,,14.2,,1021.5,,Antananarivo
2022-09-29,15.5,9.9,22.0,0.0,,,15.5,,1021.2,,Antananarivo
2022-09-30,16.6,11.6,24.2,0.0,,,12.4,,1020.0,,Antananarivo
2022-10-01,16.8,9.6,25.7,0.0,,,10.2,,1020.8,,Antananarivo
2022-10-02,17.5,10.6,26.2,0.0,,,11.3,,1020.1,,Antananarivo
2022-10-03,18.8,11.7,28.0,0.0,,,7.9,,1017.8,,Antananarivo
2022-10-04,18.8,9.8,28.4,0.0,,,9.0,,1018.5,,Antananarivo
2022-10-05,18.6,9.3,28.6,0.0,,,10.3,,1020.5,,Antananarivo
2022-10-06,17.8,9.5,27.1,0.0,,,12.9,,1021.1,,Antananarivo
2022-10-07,17.7,11.1,25.9,0.0,,,14.7,,1021.4,,Antananarivo
2022-10-08,17.1,10.6,25.6,0.0,,,14.0,,1021.8,,Antananarivo
2022-10-09,16.5,11.1,24.0,0.0,,,15.3,,1022.4,,Antananarivo
2022-10-10,17.0,9.0,26.0,0.0,,,11.2,,1022.3,,Antananarivo
2022-10-11,17.6,8.2,26.9,0.0,,,12.3,,1021.3,,Antananarivo
